,movieid,openDt,title,genre
1303,1304,2003,러브액츄얼리,멜로/로맨스
1304,1305,2003,링0버스데이,공포(호러)
1305,1306,2003,이도공간,스릴러
1306,1307,2003,파프롬헤븐,드라마
1307,1308,2003,청풍명월淸風明月,액션
1308,1309,2003,바람난가족,드라마
1309,1310,2003,반지의제왕왕의귀환,판타지
1310,1311,2003,지구를지켜라,코미디
1311,1312,2003,펀치드렁크러브,멜로/로맨스
1312,1313,2003,원더풀데이즈,애니메이션
1313,1314,2003,살인의추억,스릴러
1314,1315,2003,킬빌,액션
1315,1316,2003,레전드오브리타,드라마
1316,1317,2003,굿바이레닌,드라마
1317,1318,2003,28일후,공포(호러)
1318,1319,2003,영웅,사극
1319,1320,2003,선생김봉두,코미디
1320,1321,2003,대한민국헌법제1조,코미디
1321,1322,2003,마스터앤드커맨더위대한정복자,전쟁
1322,1323,2003,내가여자가된날,드라마
1323,1324,2003,니모를찾아서,애니메이션
1324,1325,2003,클래식,드라마
1325,1326,2003,선택,드라마
1326,1327,2003,스캔들조선남녀상열지사,사극
1327,1328,2003,돌스,멜로/로맨스
1328,1329,2003,엑스텐션,공포(호러)
1329,1330,2003,시카고,뮤지컬
1330,1331,2003,8마일,드라마
1331,1332,2003,ing,드라마
1332,1333,2003,택시3,코미디
1333,1334,2003,조폭마누라2돌아온전설,액션
1334,1335,2003,불어라봄바람,코미디
1335,1336,2003,황산벌,코미디
1336,1337,2003,위대한유산,코미디
1337,1338,2003,천년호,멜로/로맨스
1338,1339,2003,실미도,전쟁
1339,1340,2003,동갑내기과외하기,코미디
1340,1341,2003,국화꽃향기,드라마
1341,1342,2003,오해피데이,코미디
1342,1343,2003,나비,드라마
1343,1344,2003,화성으로간사나이,드라마
1344,1345,2003,와일드카드,범죄
1345,1346,2003,여고괴담세번째이야기여우계단,공포(호러)
1346,1347,2003,거울속으로,공포(호러)
1347,1348,2003,바람의검신선조,사극
1348,1349,2003,카우보이비밥천국의문,애니메이션
1349,1350,2003,봄여름가을겨울그리고봄,드라마
1350,1351,2003,싱글즈,코미디
1351,1352,2003,냉정과열정사이,멜로/로맨스
1352,1353,2003,맛있는섹스그리고사랑,드라마
1353,1354,2003,오세암,애니메이션
1354,1355,2003,비디오를보는남자,드라마
1355,1356,2003,무간도2혼돈의시대,범죄
1356,1357,2003,질투는나의힘,드라마
1357,1358,2003,무간도,액션
1358,1359,2003,사랑의시간,드라마
1359,1360,2003,그녀에게,멜로/로맨스
1360,1361,2003,낭만자객,코미디
1361,1362,2003,깝스,코미디
1362,1363,2003,밀레니엄맘보,드라마
1363,1364,2003,나크,범죄
1364,1365,2003,모노노케히메,애니메이션
1365,1366,2003,고양이의보은,애니메이션
1366,1367,2003,붉은돼지,애니메이션
1367,1368,2003,쇼쇼쇼ShowShowShow,멜로/로맨스
1368,1369,2003,케이펙스,판타지
1369,1370,2003,동해물과백두산이,코미디
1370,1371,2003,피아니스트,드라마
1371,1372,2003,튜브,액션
1372,1373,2003,봄날의곰을좋아하세요,드라마
1373,1374,2003,내츄럴시티,SF
1374,1375,2003,남남북녀,코미디
1375,1376,2003,해피에로크리스마스,드라마
1376,1377,2003,이중간첩,스릴러
1377,1378,2003,오브라더스,코미디
1378,1379,2003,정사,드라마
1379,1380,2003,헤드오버힐스,멜로/로맨스
1380,1381,2003,핫칙,코미디
1381,1382,2003,터크에버래스팅,가족
1382,1383,2003,트윈이펙트,액션
1383,1384,2003,언세드,스릴러
1384,1385,2003,신이버린특공대,액션
1385,1386,2003,스파이키드2,SF
1386,1387,2003,엠퍼러스클럽,드라마
1387,1388,2003,나의그리스식웨딩,멜로/로맨스
1388,1389,2003,토끼울타리,어드벤처
1389,1390,2003,싸이퍼,스릴러
1390,1391,2003,음양사,드라마
1391,1392,2003,프린세스블레이드,액션
1392,1393,2003,메달리온,액션
1393,1394,2003,캐치미이프유캔,드라마
1394,1395,2003,갈갈이패밀리와드라큐라,코미디
1395,1396,2003,돌이킬수없는,스릴러
1396,1397,2003,스위밍풀,드라마
1397,1398,2003,갱스오브뉴욕,드라마
1398,1399,2003,기묘한이야기,공포(호러)
1399,1400,2003,검은물밑에서,공포(호러)
1400,1401,2004,자토이치,액션
1401,1402,2004,천년여우,스릴러
1402,1403,2004,범죄의재구성,스릴러
1403,1404,2004,빅피쉬,판타지
1404,1405,2004,해리포터와아즈카반의죄수,드라마
1405,1406,2004,나두야간다,코미디
1406,1407,2004,욕망,드라마
1407,1408,2004,태극기휘날리며,전쟁
1408,1409,2004,하나와앨리스,드라마
1409,1410,2004,2046,드라마
1410,1411,2004,노트북,멜로/로맨스
1411,1412,2004,조제호랑이그리고물고기들,드라마
1412,1413,2004,클레멘타인,액션
1413,1414,2004,착신아리,공포(호러)
1414,1415,2004,몬스터,드라마
1415,1416,2004,효자동이발사,드라마
1416,1417,2004,마법경찰갈갈이와옥동자,코미디
1417,1418,2004,아들,드라마
1418,1419,2004,바람의전설,드라마
1419,1420,2004,영원과하루,드라마
1420,1421,2004,말죽거리잔혹사,액션
1421,1422,2004,연인,멜로/로맨스
1422,1423,2004,베른의기적,드라마
1423,1424,2004,신부수업,드라마
1424,1425,2004,어린신부,코미디
1425,1426,2004,인어공주,드라마
1426,1427,2004,역도산,드라마
1427,1428,2004,귀여워,드라마
1428,1429,2004,룩앳미,드라마
1429,1430,2004,거미숲,미스터리
1430,1431,2004,아는여자,드라마
1431,1432,2004,송환,다큐멘터리
1432,1433,2004,나쁜교육,드라마
1433,1434,2004,이프온리,코미디
1434,1435,2004,팜므파탈,범죄
1435,1436,2004,콜드마운틴,전쟁
1436,1437,2004,인크레더블,애니메이션
1437,1438,2004,하류인생,액션
1438,1439,2004,라스트사무라이,액션
1439,1440,2004,사마리아,드라마
1440,1441,2004,쉘위댄스,드라마
1441,1442,2004,진주귀걸이를한소녀,드라마
1442,1443,2004,비포선셋,드라마
1443,1444,2004,이노센스,애니메이션
1444,1445,2004,스쿨오브락,코미디
1445,1446,2004,폴라익스프레스,애니메이션
1446,1447,2004,내머리속의지우개,멜로/로맨스
1447,1448,2004,첫키스만50번째,코미디
1448,1449,2004,발레교습소,드라마
1449,1450,2004,모두하고있습니까,코미디
1450,1451,2004,그여름가장조용한바다,드라마
1451,1452,2004,오페라의유령,뮤지컬
1452,1453,2004,세상의중심에서사랑을외치다,멜로/로맨스
1453,1454,2004,패션오브크라이스트,드라마
1454,1455,2004,벨리오브비스트,액션
1455,1456,2004,마이제너레이션,드라마
1456,1457,2004,내셔널트레져,액션
1457,1458,2004,트로이,사극
1458,1459,2004,귀신이산다,코미디
1459,1460,2004,투모로우,SF
1460,1461,2004,바람의파이터,액션
1461,1462,2004,아이로봇,SF
1462,1463,2004,S다이어리,코미디
1463,1464,2004,나비효과,드라마
1464,1465,2004,반헬싱,액션
1465,1466,2004,여선생VS여제자,코미디
1466,1467,2004,달마야서울가자,코미디
1467,1468,2004,블레이드3,액션
1468,1469,2004,분신사바,공포(호러)
1469,1470,2004,콜래트럴,액션
1470,1471,2004,돈텔파파,코미디
1471,1472,2004,꽃피는봄이오면,드라마
1472,1473,2004,우리형,드라마
1473,1474,2004,맹부삼천지교,코미디
1474,1475,2004,내남자의로맨스,드라마
1475,1476,2004,돌려차기,코미디
1476,1477,2004,알포인트,전쟁
1477,1478,2004,슈퍼스타감사용,드라마
1478,1479,2004,브리짓존스의일기2열정과애정,멜로/로맨스
1479,1480,2004,휴먼스테인,드라마
1480,1481,2004,알게될거야,드라마
1481,1482,2004,얼굴없는미녀,스릴러
1482,1483,2004,여자는남자의미래다,드라마
1483,1484,2004,빈집,드라마
1484,1485,2004,가족,드라마
1485,1486,2004,어디선가누군가에무슨일이생기면틀림없이나타난다홍반장,코미디
1486,1487,2004,내여자친구를소개합니다,멜로/로맨스
1487,1488,2004,그녀를믿지마세요,코미디
1488,1489,2004,내사랑싸가지,코미디
1489,1490,2004,고독이몸부림칠때,코미디
1490,1491,2004,늑대의유혹,드라마
1491,1492,2004,아라한장풍대작전,액션
1492,1493,2004,쓰리몬스터,공포(호러)
1493,1494,2004,목포는항구다,드라마
1494,1495,2004,령,공포(호러)
1495,1496,2004,시실리2km,코미디
1496,1497,2004,신석기블루스,코미디
1497,1498,2004,빙우,드라마
1498,1499,2004,누구나비밀은있다,코미디
1499,1500,2004,투가이즈,코미디
1500,1501,2005,과거가없는남자,코미디
1501,1502,2005,카페뤼미에르,드라마
1502,1503,2005,달콤한인생,액션
1503,1504,2005,내생애가장아름다운일주일,멜로/로맨스
1504,1505,2005,에로스,드라마
1505,1506,2005,안녕형아,드라마
1506,1507,2005,광식이동생광태,코미디
1507,1508,2005,몽정기2,코미디
1508,1509,2005,그때그사람들,미스터리
1509,1510,2005,릴리슈슈의모든것,드라마
1510,1511,2005,해리포터와불의잔,액션
1511,1512,2005,클로저,멜로/로맨스
1512,1513,2005,지금만나러갑니다,드라마
1513,1514,2005,시티오브갓,드라마
1514,1515,2005,배트맨비긴즈,범죄
1515,1516,2005,너는내운명,멜로/로맨스
1516,1517,2005,몽상가들,드라마
1517,1518,2005,친절한금자씨,스릴러
1518,1519,2005,댄서의순정,드라마
1519,1520,2005,청연,드라마
1520,1521,2005,웰컴투동막골,전쟁
1521,1522,2005,왕후심청,애니메이션
1522,1523,2005,형사Duelist,멜로/로맨스
1523,1524,2005,소년천국에가다,드라마
1524,1525,2005,갇힌여인,드라마
1525,1526,2005,더독,액션
1526,1527,2005,코러스,드라마
1527,1528,2005,인게이지먼트,드라마
1528,1529,2005,밀리언달러베이비,드라마
1529,1530,2005,미스터소크라테스,액션
1530,1531,2005,왕의남자,드라마
1531,1532,2005,뉴폴리스스토리,액션
1532,1533,2005,피와뼈,드라마
1533,1534,2005,당신이사랑하는동안에,드라마
1534,1535,2005,아무도모른다,드라마
1535,1536,2005,빛나는거짓,드라마
1536,1537,2005,콘스탄틴,드라마
1537,1538,2005,킹덤오브헤븐,액션
1538,1539,2005,B형남자친구,코미디
1539,1540,2005,분홍신,공포(호러)
1540,1541,2005,연애술사,멜로/로맨스
1541,1542,2005,샤크,애니메이션
1542,1543,2005,남극일기,스릴러
1543,1544,2005,강력3반,액션
1544,1545,2005,쿵푸허슬,코미디
1545,1546,2005,키다리아저씨,드라마
1546,1547,2005,파송송계란탁,코미디
1547,1548,2005,마파도,코미디
1548,1549,2005,연애의목적,드라마
1549,1550,2005,박수칠때떠나라,드라마
1550,1551,2005,가발,공포(호러)
1551,1552,2005,러브토크,멜로/로맨스
1552,1553,2005,연애,드라마
1553,1554,2005,사랑니,멜로/로맨스
1554,1555,2005,혈의누,스릴러
1555,1556,2005,주먹이운다CryingFist,드라마
1556,1557,2005,외출,멜로/로맨스
1557,1558,2005,공공의적2,드라마
1558,1559,2005,무영검,액션
1559,1560,2005,말아톤,드라마
1560,1561,2005,종려나무숲,드라마
1561,1562,2005,오로라공주,범죄
1562,1563,2005,용서받지못한자,드라마
1563,1564,2005,여자정혜,드라마
1564,1565,2005,태풍,드라마
1565,1566,2005,나는나를파괴할권리가있다,드라마
1566,1567,2005,킹콩,드라마
1567,1568,2005,간큰가족,코미디
1568,1569,2005,가문의위기가문의영광2,코미디
1569,1570,2005,미스터주부퀴즈왕,코미디
1570,1571,2005,애인,멜로/로맨스
1571,1572,2005,야수와미녀,코미디
1572,1573,2005,잠복근무,코미디
1573,1574,2005,천군,액션
1574,1575,2005,사우스스트리트의소매치기,액션
1575,1576,2005,스왈로우테일버터플라이,드라마
1576,1577,2005,올리버트위스트,드라마
1577,1578,2005,목두기비디오,미스터리
1578,1579,2005,이터널선샤인,멜로/로맨스
1579,1580,2005,태풍태양,드라마
1580,1581,2005,이대로죽을순없다ShortTime,코미디
1581,1582,2005,폼포코너구리대작전,애니메이션
1582,1583,2005,신화진시황릉의비밀,액션
1583,1584,2005,파랑주의보,드라마
1584,1585,2005,신주쿠여고생납치사건완전한사육,드라마
1585,1586,2005,사랑해말순씨,드라마
1586,1587,2005,내미국삼촌,드라마
1587,1588,2005,로렌조의밤,드라마
1588,1589,2005,인디스월드,드라마
1589,1590,2005,첼로홍미주일가살인사건,공포(호러)
1590,1591,2005,녹색의자,드라마
1591,1592,2005,작업의정석,코미디
1592,1593,2005,칠검,액션
1593,1594,2005,6월의일기,드라마
1594,1595,2005,새드무비,드라마
1595,1596,2005,나의결혼원정기,드라마
1596,1597,2005,불안,드라마
1597,1598,2005,로드오브워,액션
1598,1599,2005,천리마축구단,다큐멘터리
1599,1600,2005,우주전쟁,드라마
1600,1601,2006,수면의과학,코미디
1601,1602,2006,황혼의빛,드라마
1602,1603,2006,타짜,드라마
1603,1604,2006,음란서생,사극
1604,1605,2006,미녀는괴로워,멜로/로맨스
1605,1606,2006,연리지,멜로/로맨스
1606,1607,2006,아이스케키,드라마
1607,1608,2006,구미호가족,코미디
1608,1609,2006,여교수의은밀한매력,코미디
1609,1610,2006,사생결단,액션
1610,1611,2006,아치와씨팍,애니메이션
1611,1612,2006,한반도,드라마
1612,1613,2006,라디오스타,드라마
1613,1614,2006,더차일드,드라마
1614,1615,2006,히든,스릴러
1615,1616,2006,보리밭을흔드는바람,드라마
1616,1617,2006,가족의탄생,드라마
1617,1618,2006,고마운사람,
1618,1619,2006,해변의여인,드라마
1619,1620,2006,괴물,SF
1620,1621,2006,짝패,액션
1621,1622,2006,판의미로오필리아와세개의열쇠,드라마
1622,1623,2006,식스틴블럭,액션
1623,1624,2006,퍼펙트스트레인저,스릴러
1624,1625,2006,브로크백마운틴,드라마
1625,1626,2006,귀향,드라마
1626,1627,2006,방문자,드라마
1627,1628,2006,무인곽원갑,액션
1628,1629,2006,스텝업,멜로/로맨스
1629,1630,2006,호텔르완다,드라마
1630,1631,2006,게이샤의추억,드라마
1631,1632,2006,망종,드라마
1632,1633,2006,타임투리브,드라마
1633,1634,2006,위대한탄생,드라마
1634,1635,2006,커피와담배,드라마
1635,1636,2006,비열한거리,액션
1636,1637,2006,악마는프라다를입는다,드라마
1637,1638,2006,스승의은혜,공포(호러)
1638,1639,2006,아랑,공포(호러)
1639,1640,2006,다케시즈,코미디
1640,1641,2006,매치포인트,멜로/로맨스
1641,1642,2006,노스컨츄리,드라마
1642,1643,2006,데스노트,범죄
1643,1644,2006,시간,드라마
1644,1645,2006,조용한세상,드라마
1645,1646,2006,우리들의행복한시간,드라마
1646,1647,2006,구타유발자들,코미디
1647,1648,2006,마이캡틴김대출,코미디
1648,1649,2006,거룩한계보,드라마
1649,1650,2006,열혈남아,드라마
1650,1651,2006,누가그녀와잤을까,코미디
1651,1652,2006,삼거리극장,뮤지컬
1652,1653,2006,사랑할때이야기하는것들,멜로/로맨스
1653,1654,2006,구세주,코미디
1654,1655,2006,예의없는것들,액션
1655,1656,2006,투사부일체,코미디
1656,1657,2006,사랑을놓치다,멜로/로맨스
1657,1658,2006,손님은왕이다,드라마
1658,1659,2006,방과후옥상,코미디
1659,1660,2006,로망스,멜로/로맨스
1660,1661,2006,모두들괜찮아요,드라마
1661,1662,2006,달콤살벌한연인,스릴러
1662,1663,2006,피터팬의공식,드라마
1663,1664,2006,도마뱀,멜로/로맨스
1664,1665,2006,국경의남쪽,드라마
1665,1666,2006,2월29일어느날갑자기첫번째이야기,공포(호러)
1666,1667,2006,네번째층어느날갑자기두번째이야기,공포(호러)
1667,1668,2006,플라이대디,드라마
1668,1669,2006,Dday어느날갑자기세번째이야기,공포(호러)
1669,1670,2006,죽음의숲어느날갑자기네번째이야기,공포(호러)
1670,1671,2006,연애그참을수없는가벼움,멜로/로맨스
1671,1672,2006,두뇌유희프로젝트퍼즐,범죄
1672,1673,2006,배낭을멘소년,드라마
1673,1674,2006,디어평양,다큐멘터리
1674,1675,2006,싸움의기술,코미디
1675,1676,2006,다섯번째계절,드라마
1676,1677,2006,천하장사마돈나,드라마
1677,1678,2006,싸이보그지만괜찮아,SF
1678,1679,2006,백만장자의첫사랑,멜로/로맨스
1679,1680,2006,내곁에있어줘,멜로/로맨스
1680,1681,2006,사랑따윈필요없어,멜로/로맨스
1681,1682,2006,각설탕,드라마
1682,1683,2006,홀리데이,드라마
1683,1684,2006,아파트,공포(호러)
1684,1685,2006,아주특별한손님,드라마
1685,1686,2006,퍼햅스러브,뮤지컬
1686,1687,2006,가을로,멜로/로맨스
1687,1688,2006,해바라기,액션
1688,1689,2006,그해여름,멜로/로맨스
1689,1690,2006,다세포소녀,코미디
1690,1691,2006,브레인웨이브,SF
1691,1692,2006,맨발의기봉이,드라마
1692,1693,2006,가문의부활가문의영광3,코미디
1693,1694,2006,공필두,코미디
1694,1695,2006,마음이,드라마
1695,1696,2006,신데렐라,공포(호러)
1696,1697,2006,야수,액션
1697,1698,2006,조폭마누라3,액션
1698,1699,2006,청춘만화,코미디
1699,1700,2006,호로비츠를위하여,드라마
